x,y,z,x_L,y_L,z_L,theta,x_dot,y_dot,z_dot,x_Ldot,y_Ldot,z_Ldot,theta_dot,Cable_Length,u1,u2
0.0,-0.004975410178303719,5.094456195831299,0.0,-0.00230728299356997,4.595463275909424,-0.0006792834028601646,0.0,-0.016675401479005814,0.24683769047260284,0.0,-0.01196778193116188,0.09922868013381958,-0.03163435310125351,0.49900004267692566,14.960057258605957,14.935681343078613
0.0,-0.0052971974946558475,5.097856521606445,0.0,-0.0025647012516856194,4.5988640785217285,-0.0012930843513458967,0.0,-0.01635552942752838,0.253353089094162,0.0,-0.013055892661213875,0.10571615397930145,-0.029745738953351974,0.4989999234676361,14.960718154907227,14.939471244812012
0.0,-0.00561485392972827,5.102062702178955,0.0,-0.002848076168447733,4.603070259094238,-0.0018796983640640974,0.0,-0.015848983079195023,0.2504671812057495,0.0,-0.014728888869285583,0.21356230974197388,-0.028915660455822945,0.49900010228157043,14.953678131103516,14.944339752197266
0.0,-0.005925862584263086,5.107073783874512,0.0,-0.0031576487235724926,4.608081340789795,-0.002442140830680728,0.0,-0.015248485840857029,0.25376924872398376,0.0,-0.016041124239563942,0.2537648677825928,-0.027328576892614365,0.49900010228157043,14.952868461608887,14.935013771057129
0.0,-0.006220302544534206,5.111536502838135,0.0,-0.003485947148874402,4.612544059753418,-0.0029650917276740074,0.0,-0.014580617658793926,0.2662545442581177,0.0,-0.016786405816674232,0.19251643121242523,-0.024966515600681305,0.4989999234676361,14.943047523498535,14.916474342346191
0.0,-0.006499703042209148,5.116124629974365,0.0,-0.003836382646113634,4.61713171005249,-0.003434224985539913,0.0,-0.013769821263849735,0.2725025415420532,0.0,-0.017887381836771965,0.19875039160251617,-0.021946800872683525,0.49900001287460327,14.947515487670898,14.913543701171875
0.0,-0.006762092001736164,5.120837688446045,0.0,-0.004208402708172798,4.621844291687012,-0.003852122463285923,0.0,-0.012864280492067337,0.2787801921367645,0.0,-0.018954474478960037,0.20500719547271729,-0.019842952489852905,0.4989999234676361,14.94452953338623,14.92086124420166
0.0,-0.007002525497227907,5.125000953674316,0.0,-0.004597751889377832,4.626006603240967,-0.004209793638437986,0.0,-0.011893420480191708,0.2880869209766388,0.0,-0.019797582179307938,0.1774851381778717,-0.015924155712127686,0.4990001320838928,14.94810676574707,14.904020309448242
0.0,-0.007229084614664316,5.1306352615356445,0.0,-0.005012962035834789,4.631640434265137,-0.004494527820497751,0.0,-0.010798431932926178,0.28477421402931213,0.0,-0.021223021671175957,0.28472068905830383,-0.01254925038665533,0.4989997446537018,14.935490608215332,14.897522926330566
0.0,-0.0074288141913712025,5.135043621063232,0.0,-0.005440263077616692,4.63604736328125,-0.004708064254373312,0.0,-0.00974128395318985,0.3002376854419708,0.0,-0.021641453728079796,0.1896631121635437,-0.00880440417677164,0.49900022149086,14.940649032592773,14.898519515991211
0.0,-0.007611652370542288,5.140923023223877,0.0,-0.005888873245567083,4.641925811767578,-0.004842089954763651,0.0,-0.008576641790568829,0.2970699965953827,0.0,-0.022798476740717888,0.297006756067276,-0.004598149098455906,0.4990001618862152,14.950660705566406,14.903340339660645
0.0,-0.007771801203489304,5.1469268798828125,0.0,-0.006351436488330364,4.647928714752197,-0.004910004325211048,0.0,-0.0074377949349582195,0.3033652901649475,0.0,-0.02343738079071045,0.3032872974872589,-0.0021932790987193584,0.4990001618862152,14.947641372680664,14.920586585998535
0.0,-0.007909178733825684,5.153055667877197,0.0,-0.0068255020305514336,4.654057025909424,-0.004929839167743921,0.0,-0.006301511079072952,0.30961525440216064,0.0,-0.02394641377031803,0.3095218241214752,0.00020981067791581154,0.49899980425834656,14.94428825378418,14.917253494262695
0.0,-0.008023037575185299,5.158634185791016,0.0,-0.007306872867047787,4.659634590148926,-0.004891935270279646,0.0,-0.005187316797673702,0.3189113438129425,0.0,-0.024239059537649155,0.2819526791572571,0.0035805623047053814,0.49900010228157043,14.944069862365723,14.906148910522461
0.0,-0.008115310221910477,5.164336681365967,0.0,-0.007794292643666267,4.665336608886719,-0.004798050504177809,0.0,-0.00409778393805027,0.3281916081905365,0.0,-0.024427764117717743,0.2544526755809784,0.005807921290397644,0.4990001618862152,14.937000274658203,14.911942481994629
0.0,-0.008186609484255314,5.170836448669434,0.0,-0.008284458890557289,4.6718363761901855,-0.004640689119696617,0.0,-0.0030446029268205166,0.3280933201313019,0.0,-0.024517158046364784,0.32806241512298584,0.009928219020366669,0.49900007247924805,14.94651985168457,14.900166511535645
0.0,-0.008237502537667751,5.177455902099609,0.0,-0.008773819543421268,4.6784563064575195,-0.004414448514580727,0.0,-0.0020556498784571886,0.33399856090545654,0.0,-0.024389324709773064,0.3339489698410034,0.012695824727416039,0.49899986386299133,14.920866012573242,14.889730453491211
0.0,-0.008270719088613987,5.183518886566162,0.0,-0.009259551763534546,4.6845197677612305,-0.004140887875109911,0.0,-0.0011360873468220234,0.34290289878845215,0.0,-0.02411719597876072,0.3060555160045624,0.014660224318504333,0.49900010228157043,14.907644271850586,14.885544776916504
0.0,-0.008285080082714558,5.190371036529541,0.0,-0.009735934436321259,4.691373348236084,-0.0038284386973828077,0.0,-0.00030804541893303394,0.34552785754203796,0.0,-0.023556875064969063,0.3455526828765869,0.016584696248173714,0.49899977445602417,14.904735565185547,14.883085250854492
0.0,-0.008286293596029282,5.196663856506348,0.0,-0.010202532634139061,4.697667598724365,-0.003486011875793338,0.0,0.0004447835963219404,0.3542574346065521,0.0,-0.022973809391260147,0.3175142705440521,0.01765798218548298,0.4989999234676361,14.889892578125,14.87781810760498
0.0,-0.008277490735054016,5.202397346496582,0.0,-0.010656523518264294,4.703402996063232,-0.003124754875898361,0.0,0.0011203077156096697,0.3661026656627655,0.0,-0.0223944541066885,0.25592610239982605,0.01846771501004696,0.49900001287460327,14.88901424407959,14.879904747009277
0.0,-0.008254187181591988,5.208914756774902,0.0,-0.01108776219189167,4.709922790527344,-0.002750313375145197,0.0,0.0016581777017563581,0.36846157908439636,0.0,-0.021210625767707825,0.2951045632362366,0.018976425752043724,0.49900001287460327,14.8767671585083,14.871044158935547
0.0,-0.008221534080803394,5.215540885925293,0.0,-0.011496106162667274,4.716551780700684,-0.002365172142162919,0.0,0.0020897306967526674,0.37072524428367615,0.0,-0.019785240292549133,0.33412519097328186,0.01953769475221634,0.49899986386299133,14.869635581970215,14.863321304321289
0.0,-0.008186537772417068,5.221602916717529,0.0,-0.011882703751325607,4.722616672515869,-0.001965633360669017,0.0,0.0024800258688628674,0.38231587409973145,0.0,-0.01884644106030464,0.2723274528980255,0.020416177809238434,0.4989999234676361,14.870853424072266,14.860970497131348
0.0,-0.008141287602484226,5.228444576263428,0.0,-0.012234201654791832,4.729461193084717,-0.001546850660815835,0.0,0.0026753616984933615,0.3814721703529358,0.0,-0.01677449606359005,0.3448951840400696,0.021462082862854004,0.4990001618862152,14.872252464294434,14.860486030578613
0.0,-0.008086779154837132,5.236065864562988,0.0,-0.012547130696475506,4.737085819244385,-0.0011200995650142431,0.0,0.0027834284119307995,0.38382038474082947,0.0,-0.014769496396183968,0.38395023345947266,0.021213024854660034,0.4989999830722809,14.870962142944336,14.873764038085938
0.0,-0.00803716666996479,5.243124485015869,0.0,-0.012830042280256748,4.744147300720215,-0.000703715137206018,0.0,0.0028386556077748537,0.39242494106292725,0.0,-0.013198785483837128,0.3558036983013153,0.02042541652917862,0.4990001916885376,14.870221138000488,14.879081726074219
0.0,-0.007988443598151207,5.250293254852295,0.0,-0.013074440881609917,4.75131893157959,-0.00030772408354096115,0.0,0.002796476474031806,0.4010293483734131,0.0,-0.011544610373675823,0.32770416140556335,0.01917368732392788,0.4990002512931824,14.867881774902344,14.881963729858398
0.0,-0.007935321889817715,5.258243083953857,0.0,-0.01327072735875845,4.759271621704102,6.351553020067513e-05,0.0,0.0025644097477197647,0.4002138674259186,0.0,-0.008752656169235706,0.4003223180770874,0.0179502721875906,0.4989999830722809,14.861684799194336,14.875448226928711
0.0,-0.0078939413651824,5.265629291534424,0.0,-0.013431120663881302,4.766660213470459,0.000409205153118819,0.0,0.002341587096452713,0.40875715017318726,0.0,-0.006913806311786175,0.3721233308315277,0.01661868765950203,0.49899980425834656,14.862689971923828,14.877670288085938
0.0,-0.00786637794226408,5.272452354431152,0.0,-0.013554377481341362,4.773484706878662,0.0007285707397386432,0.0,0.0020758311729878187,0.4203658699989319,0.0,-0.005402029491961002,0.3103216886520386,0.015317875891923904,0.49900007247924805,14.859766006469727,14.87440013885498
0.0,-0.007838745601475239,5.280054569244385,0.0,-0.013624046929180622,4.781087875366211,0.0010257959365844727,0.0,0.0016328813508152962,0.4225355088710785,0.0,-0.0027072648517787457,0.34920600056648254,0.01440463773906231,0.49900022149086,14.854100227355957,14.864374160766602
0.0,-0.007820012047886848,5.28776216506958,0.0,-0.013647003099322319,4.7887959480285645,0.0013133648317307234,0.0,0.0011584602762013674,0.4278022348880768,0.0,-0.0003641442162916064,0.35444769263267517,0.01435224898159504,0.4990002512931824,14.857726097106934,14.858315467834473
0.0,-0.0078035867772996426,5.296247482299805,0.0,-0.013615066185593605,4.797281265258789,0.0016085334355011582,0.0,0.0005465353024192154,0.4269774258136749,0.0,0.0027726253028959036,0.4269513785839081,0.015164609998464584,0.49900004267692566,14.871810913085938,14.862671852111816
0.0,-0.007806279696524143,5.304166316986084,0.0,-0.013544046320021152,4.805199146270752,0.001913110725581646,0.0,1.5909317880868912e-05,0.43814146518707275,0.0,0.004324379377067089,0.3648327887058258,0.015293123200535774,0.4990001618862152,14.83582878112793,14.834383010864258
0.0,-0.007813947275280952,5.312854766845703,0.0,-0.013419165275990963,4.8138861656188965,0.002203304087743163,0.0,-0.0007204197463579476,0.4369412958621979,0.0,0.007383907213807106,0.43684664368629456,0.01372621487826109,0.49900007247924805,14.830039978027344,14.847667694091797
0.0,-0.007842689752578735,5.320969104766846,0.0,-0.01325657032430172,4.821998596191406,0.0024537246208637953,0.0,-0.0013351439265534282,0.4506942331790924,0.0,0.008499935269355774,0.34096091985702515,0.01131583470851183,0.49899986386299133,14.785270690917969,14.812387466430664
0.0,-0.007885823026299477,5.329172611236572,0.0,-0.013050609268248081,4.830199241638184,0.0026676240377128124,0.0,-0.002160997362807393,0.4488813579082489,0.0,0.011353571899235249,0.41220584511756897,0.01007410790771246,0.49900010228157043,14.785727500915527,14.799696922302246
0.0,-0.007944043725728989,5.337462902069092,0.0,-0.012802967801690102,4.838486671447754,0.002850170014426112,0.0,-0.0029226255137473345,0.4562893509864807,0.0,0.013043973594903946,0.3830941319465637,0.008180491626262665,0.49899986386299133,14.777247428894043,14.798550605773926
0.0,-0.008023804053664207,5.345170974731445,0.0,-0.012522805482149124,4.84619140625,0.002994571579620242,0.0,-0.003709610551595688,0.4636596739292145,0.0,0.014622598886489868,0.35395845770835876,0.006259664427489042,0.49899983406066895,14.774404525756836,14.796013832092285
0.0,-0.00811336562037468,5.353633403778076,0.0,-0.012200758792459965,4.854650020599365,0.0030955933034420013,0.0,-0.004593408200889826,0.46182337403297424,0.0,0.016951974481344223,0.4250970780849457,0.003842502599582076,0.49900010228157043,14.776885986328125,14.804079055786133
0.0,-0.00821403507143259,5.362852096557617,0.0,-0.011840405873954296,4.863865375518799,0.003122111316770315,0.0,-0.005445991177111864,0.46320292353630066,0.0,0.01877838745713234,0.4629843831062317,-0.0011906942818313837,0.4989998936653137,14.7714262008667,14.828049659729004
0.0,-0.00833518709987402,5.371491432189941,0.0,-0.01145577896386385,4.872500896453857,0.0030552558600902557,0.0,-0.006228187121450901,0.47082623839378357,0.0,0.019893446937203407,0.4340226948261261,-0.005494860000908375,0.49900028109550476,14.779173851013184,14.827595710754395
0.0,-0.008467841893434525,5.380890369415283,0.0,-0.011041884310543537,4.88189697265625,0.002895516576245427,0.0,-0.007008155807852745,0.47226089239120483,0.0,0.02124965190887451,0.4720552861690521,-0.01047905907034874,0.49900004267692566,14.776321411132812,14.832393646240234
